Species,Region,Season,Year,Metric,Value,Units,Note
Windowpane,Gulf of Maine / Georges Bank,NA,2017,Size_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2005,FSSI,N,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2008,FSSI,N,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2012,FSSI,N,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2015,FSSI,N,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2017,FSSI,N,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2005,FSSI,N,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2008,FSSI,N,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2012,FSSI,N,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2015,FSSI,N,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2017,FSSI,N,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2005,Review_result,Full acceptance,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2008,Review_result,Full acceptance,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2012,Review_result,Full acceptance,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2015,Review_result,Full acceptance,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2017,Review_result,Full acceptance,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2005,Review_result,Full acceptance,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2008,Review_result,Full acceptance,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2012,Review_result,Full acceptance,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2015,Review_result,Full acceptance,qualitative,NA
Windowpane,Gulf of Maine / Georges Bank,NA,2017,Review_result,Full acceptance,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,Bio_data_rating_2019,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,Bio_data_rating_2019,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,Bio_data_rating,2,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,Bio_data_rating,3,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,Bio_data_rating,3,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,Bio_data_rating,3,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,Bio_data_rating,3,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,Bio_data_rating,3,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,Bio_data_rating,3,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,Bio_data_rating,3,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,Bio_data_rating,3,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,Bio_data_rating,3,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,Size_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,Size_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,Size_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,Size_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,Size_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,Size_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,Size_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,Size_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,Size_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,Size_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,FSSI,N,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,FSSI,N,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,FSSI,N,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,FSSI,N,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,FSSI,N,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,FSSI,N,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,FSSI,N,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,FSSI,N,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,FSSI,N,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,FSSI,N,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,Review_result,Full acceptance,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,Review_result,Full acceptance,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,Review_result,Full acceptance,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,Review_result,Full acceptance,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,Review_result,Full acceptance,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2005,Review_result,Full acceptance,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2008,Review_result,Full acceptance,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2012,Review_result,Full acceptance,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2015,Review_result,Full acceptance,qualitative,NA
Windowpane,Southern New England / Mid-Atlantic,NA,2017,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2014,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2014,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Bio_data_rating,3,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2014,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2014,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Size_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Georges Bank,NA,2005,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2008,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2011,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2014,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2015,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2017,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2005,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2008,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2011,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2014,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2015,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2017,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2005,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2008,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2011,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2015,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2017,FSSI,Y,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2014,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Review_result,Reject - Results too uncertain to be considered adequate,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2014,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2005,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2008,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2011,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2015,Review_result,Full acceptance,qualitative,NA
Winter flounder,Georges Bank,NA,2017,Review_result,Full acceptance,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2014,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Bio_data_rating_2019,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2014,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2014,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Bio_data_rating,3,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2014,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2014,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Size_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2014,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2017,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2005,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2008,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2011,Eco_link_data_rating,NA,qualitative,NA
Winter flounder,Gulf of Maine,NA,2015,Eco_link_data_rating,NA,qualitative,NA
